id,year,season,title,title_short1,twitter_account,public_url,sex,sequel,protcol,cln_title,vocabulary
772,2018,2,異世界居酒屋 古都アイテーリアの居酒屋のぶ,異世界居酒屋 古都アイテーリアの居酒屋のぶ,isekaiizakaya,https://r.gnavi.co.jp/nobu/,0,0,https,異 世界 居酒屋   古都 アイテーリア の 居酒屋 のぶ,"[1, 311, 7, 1765, 1766, 1767, 11, 1765, 1768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
773,2018,2,フルメタル・パニック！ Invisible Victory,フルメタル・パニック！ Invisible Victory,fullmeta_iv,http://fullmeta-iv.com/,0,0,http,フルメタル・パニック ！   Invisible   Victory,"[1, 1769, 42, 1770, 1771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
775,2018,2,宇宙戦艦ティラミス,宇宙戦艦ティラミス,tiramisu_anime,http://tiramisu-anime.com/,0,0,http,宇宙 戦艦 ティラミス,"[1, 883, 1772, 1773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
776,2018,2,立花館ToLieあんぐる,立花館ToLieあんぐる,tachibana_kan,http://tachibanakan-anime.com/,0,0,http,立花 館 ToLie あん ぐる,"[1, 1774, 1775, 1776, 926, 1777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
777,2018,3,バキ・最凶死刑囚編,バキ,baki_anime,http://baki-anime.jp/,0,0,http,バキ・ 最 凶 死刑 囚 編,"[1, 1778, 856, 1779, 1780, 1781, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
778,2018,3,Dies irae,Dies irae,diesirae_anime,http://diesirae-anime.com/,0,2,http,Dies   irae,"[1, 1527, 1782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
779,2018,3,ISLAND,ISLAND,island_fw,http://never-island.com/,0,0,http,ISLAND,"[1, 1783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
780,2018,3,じょしおちっ！～2階から女の子が…降ってきた!?～,じょしおちっ,ComicFestaAnime,https://joshiochi.cf-anime.com/,0,0,https,じ ょしおちっ ！～ 2 階 から 女の子 が … 降っ て き た !?～,"[1, 1111, 1784, 1715, 73, 1785, 17, 932, 39, 1302, 1786, 235, 1102, 236, 1787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
781,2018,3,はねバド！,はねバド,hanebad_anime,http://hanebad.com/,0,0,http,はね バド ！,"[1, 1788, 1789, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
782,2018,3,つくもがみ貸します,つくもがみ,tsukumogami_tv,http://tsukumogami.jp/,0,0,http,つくもがみ 貸し ます,"[1, 1790, 1791, 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
783,2018,3,悪偶 -天才人形-,悪偶,aguu_anime,http://aguu-anime.com/,0,0,http,悪 偶   - 天才 人形 -,"[1, 1792, 1793, 29, 1794, 1795, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
784,2018,3,One Room セカンドシーズン,One Room,anime_one_room,http://oneroom-anime.com/,0,2,http,One   Room   セカンド シーズン,"[1, 1278, 1279, 177, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
785,2018,3,ヤマノススメ サードシーズン,ヤマノススメ,yamanosusume,http://www.yamanosusume.com/,0,3,http,ヤマノススメ   サード シーズン,"[1, 176, 1796, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
786,2018,3,アイドルマスター シンデレラガールズ劇場 3rd SEASON,デレマス,cingeki_anime,http://cingeki-anime.com/,0,3,http,アイドル マスター   シンデレラガールズ 劇場   3 rd   SEASON,"[1, 633, 634, 635, 1204, 431, 967, 636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
787,2018,3,千銃士,千銃士,senjyushi_anime,https://noble.marv.jp/anime/,1,0,https,千 銃 士,"[1, 1759, 377, 623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
788,2018,3,Back Street Girls -ゴクドルズ-,ゴクドルズ,inuganekikaku,http://backstreetgirls-anime.toeiad.co.jp/,0,0,http,Back   Street   Girls   - ゴクドルズ -,"[1, 1797, 1798, 24, 29, 1799, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
789,2018,3,中間管理録トネガワ,トネガワ,Tonegawa_Anime,http://www.tonegawa-anime.com/,0,0,http,中間 管理 録 トネガワ,"[1, 1800, 1801, 1802, 1803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
790,2018,3,すのはら荘の管理人さん,すのはら荘,sunohara_anime,http://sunoharasou-anime.com/,0,0,http,す の はら 荘 の 管理 人 さん,"[1, 475, 11, 1804, 120, 11, 1801, 548, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
791,2018,3,異世界魔王と召喚少女の奴隷魔術,異世界魔王,isekaimaou,http://isekaimaou-anime.com/,0,0,http,異 世界 魔王 と 召喚 少女 の 奴隷 魔術,"[1, 311, 7, 435, 81, 1805, 172, 11, 1764, 1311, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
792,2018,3,BANANA FISH,BANANA FISH,bananafish_tv,http://bananafish.tv/,1,0,http,BANANA   FISH,"[1, 1806, 1807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
793,2018,3,七星のスバル,七星のスバル,7subaru_anime,http://7subaru.jp/,0,0,http,七星 の スバル,"[1, 1808, 11, 1809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
794,2018,3,殺戮の天使,殺戮の天使,strk_tenshi,http://satsuriku.com/,0,0,http,殺戮 の 天使,"[1, 1810, 11, 344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
795,2018,3,働くお兄さん！の2！,働くお兄さん,hataoni,http://www.hataoni.jp/,0,2,http,働く お 兄さん ！ の 2 ！,"[1, 1583, 876, 1584, 42, 11, 73, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
796,2018,3,ちおちゃんの通学路,ちおちゃん,Chiochan_tv,http://chiochan.jp/,0,0,http,ち お ちゃん の 通学 路,"[1, 1047, 876, 461, 11, 1811, 1812, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
797,2018,3,音楽少女,音楽少女,ongaku_shoujo,http://ongaku-shoujo.jp/,0,0,http,音楽 少女,"[1, 1813, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
798,2018,3,ゾイドワイルド,ゾイドワイルド,anime_zoidswild,https://www.anime-zoidswild.jp/,0,0,https,ゾイドワイルド,"[1, 1814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
799,2018,3,おしえて魔法のペンデュラム～リルリルフェアリル～,リルリルフェアリル,rilurilu_anime,http://fairilu.jp/,0,3,http,おしえ て 魔法 の ペンデュラム ～ リルリルフェアリル ～,"[1, 827, 235, 19, 11, 1815, 9, 1816, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
800,2018,3,はたらく細胞,はたらく細胞,hataraku_saibou,http://hataraku-saibou.com/,0,0,http,はたらく 細胞,"[1, 1817, 1818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
801,2018,3,百錬の覇王と聖約の戦乙女,百錬覇王,hyakuren_anime,http://hyakuren-anime.com/,0,0,http,百錬 の 覇王 と 聖 約 の 戦 乙女,"[1, 1819, 11, 1820, 81, 412, 1821, 11, 323, 1354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
802,2018,3,スペースバグ,スペースバグ,Spacebug_jp,http://www.spacebug-special.com/,0,0,http,スペース バグ,"[1, 196, 1822, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
803,2018,3,あそびあそばせ,あそびあそばせ,asobiasobase_a,http://asobiasobase.com/,0,0,http,あそび あそば せ,"[1, 1823, 1824, 1825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
804,2018,3,プラネット・ウィズ,プラネット・ウィズ,PlanetWithAnime,http://planet-with.com/,0,0,http,プラネット・ウィズ,"[1, 1826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
805,2018,3,銀魂 銀ノ魂篇(後半戦),銀魂,gintamamovie,http://www.tv-tokyo.co.jp/anime/gintama/,1,7,http,銀 魂   銀 ノ 魂 篇 ( 後半 戦 ),"[1, 62, 455, 62, 989, 455, 1230, 275, 370, 323, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
806,2018,3,邪神ちゃんドロップキック,邪神ちゃん,jashinchan_PJ,http://jashinchan.com/,0,0,http,邪神 ちゃん ドロップ キック,"[1, 1827, 461, 1828, 1829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
807,2018,3,Phantom in the Twilight,ファントワ,phantowa_anime,http://phantowa.com/,1,0,http,Phantom   in   the   Twilight,"[1, 1830, 1831, 986, 1832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
808,2018,3,京都寺町三条のホームズ,京都ホームズ,teramachi_holme,http://kyototeramachi-holmes.com/,1,0,http,京都 寺町 三条 の ホームズ,"[1, 1228, 1833, 1834, 11, 1835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
809,2018,3,アンゴルモア 元寇合戦記,アンゴルモア,angolmois_anime,http://angolmois-anime.jp/,0,0,http,アンゴルモア   元 寇合戦 記,"[1, 1836, 1837, 1838, 1839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
810,2018,3,深夜！天才バカボン,天才バカボン,shinya_bakabon,http://shinya-bakabon.com/,0,0,http,深夜 ！ 天才 バカ ボン,"[1, 1840, 42, 1794, 1143, 1841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
811,2018,3,少女☆歌劇 レヴュースタァライト,スタァライト,revuestarlight,http://revuestarlight.com/,0,0,http,少女 ☆ 歌劇   レヴュースタァライト,"[1, 172, 197, 387, 1842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
812,2018,3,ハイスコアガール,ハイスコアガール,hi_score_girl,http://hi-score-girl.com/,0,0,http,ハイスコアガール,"[1, 1843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
813,2018,3,ロード オブ ヴァーミリオン 紅蓮の王,ロード オブ ヴァーミリオン,LoVanimation,http://lord-of-vermilion.com/,0,0,http,ロード   オブ   ヴァーミリオン   紅蓮 の 王,"[1, 680, 1000, 1844, 1845, 11, 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
814,2018,3,ハッピーシュガーライフ,ハピシュガ,happysugarlifeA,http://happysugarlife.tv/,0,0,http,ハッピーシュガーライフ,"[1, 1846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
815,2018,3,ぐらんぶる,ぐらんぶる,gb_anime,http://grandblue-anime.com/,0,0,http,ぐらんぶる,"[1, 1847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
816,2018,3,進撃の巨人 Season 3,進撃の巨人,anime_shingeki,https://shingeki.tv/season3/,0,3,https,進撃 の 巨人   Season   3,"[1, 720, 11, 721, 1287, 431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
817,2018,3,はるかなレシーブ,はるかなレシーブ,harukana_anime,http://www.harukana-receive.jp/,0,0,http,はるか な レシーブ,"[1, 1848, 114, 1849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
818,2018,3,オーバーロードIII,オーバーロードIII,over_lord_anime,http://overlord-anime.com/,0,3,http,オーバー ロード III,"[1, 679, 680, 1850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
819,2018,3,天狼 Sirius the Jaeger,天狼,sirius_anime,http://sirius-the-jaeger.com/,0,0,http,天 狼   Sirius   the   Jaeger,"[1, 1051, 282, 1851, 986, 1852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
820,2018,3,Free!-Dive to the Future-,Free!,iwatobi_sc,http://df.iwatobi-sc.com/,1,3,http,Free !- Dive   to   the   Future -,"[1, 239, 1853, 1854, 1855, 986, 1856, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
821,2018,3,ムヒョとロージーの魔法律相談事務所,ムヒョとロージー,mahouritsuanime,http://mahouritsu.com/,0,0,http,ムヒョ と ロージー の 魔 法律 相談 事務所,"[1, 1857, 81, 1858, 11, 621, 1859, 1860, 1861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
822,2018,3,夢王国と眠れる100人の王子様,夢王国と眠れる100人の王子様,yume100anime_PR,http://yume-100-anime.com/,0,0,http,夢 王国 と 眠れる 100 人 の 王子 様,"[1, 1862, 1863, 81, 1864, 1062, 548, 11, 354, 1865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
823,2018,3,ゆらぎ荘の幽奈さん,ゆらぎ荘,yuragisou_anime,http://yuragisou.com/,0,0,http,ゆらぎ 荘 の 幽 奈 さん,"[1, 1866, 120, 11, 1412, 340, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
824,2018,4,DOUBLE DECKER! ダグ＆キリル,ダグ＆キリル,dabudeka,http://dabudeka.com/,0,0,http,DOUBLE   DECKER !   ダグ ＆ キリル,"[1, 1867, 1868, 25, 1869, 977, 1870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
825,2018,4,キラキラハッピー★ ひらけ！ここたま,ここたま,anime_cocotama,http://coco-tama.com/series/,0,0,http,キラキラ ハッピー ★   ひらけ ！ ここ たま,"[1, 1871, 1872, 1873, 1874, 42, 1875, 494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
826,2018,4,あかねさす少女,あかねさす少女,akanesasu_shojo,http://akanesasushojo.com/,0,0,http,あ かね さす 少女,"[1, 1109, 1876, 1877, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
827,2018,4,Thunderbolt Fantasy 東離劍遊紀 2,東離劍遊紀,TBF_PR,http://www.thunderboltfantasy.com/season2/,0,2,http,Thunderbolt   Fantasy   東 離 劍遊紀   2,"[1, 980, 981, 982, 983, 984, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
828,2018,4,転生したらスライムだった件,転生したらスライムだった件,ten_sura_anime,http://www.ten-sura.com/,0,0,http,転生 し たら スライム だっ た 件,"[1, 1878, 40, 107, 1879, 1880, 236, 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
829,2018,4,蒼天の拳 REGENESIS(第2期),蒼天の拳 REGENESIS,soutenregenesis,http://www.souten-regenesis.com/,0,2,http,蒼天 の 拳   REGENESIS ( 第 2 期 ),"[1, 1685, 11, 755, 1686, 275, 72, 73, 74, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
830,2018,4,宇宙戦艦ティラミスⅡ,宇宙戦艦ティラミ,tiramisu_anime,http://tiramisu-anime.com/,0,2,http,宇宙 戦艦 ティラミス Ⅱ,"[1, 883, 1772, 1773, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
831,2018,4,爆釣バーハンター,爆釣バーハンター,barhunter_off,http://www.toei-anim.co.jp/tv/bbh/,0,0,http,爆釣 バー ハンター,"[1, 1881, 1882, 1883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
832,2018,4,人外さんの嫁,人外さんの嫁,jingaisan_yome,https://jingaisan.com/,0,0,https,人外 さん の 嫁,"[1, 1884, 80, 11, 931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
833,2018,4,ほら、耳がみえてるよ！,ほら、耳がみえてるよ,horamimi_anime,https://www.yte.co.jp/program/detail.php?id=107,0,0,https,ほら 、 耳 が みえ てる よ ！,"[1, 1885, 348, 1886, 39, 1887, 1888, 1747, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
834,2018,4,ソラとウミのアイダ,ソラとウミのアイダ,soraumi_app,http://soraumi-anime.com/,0,0,http,ソラ と ウミ の アイダ,"[1, 1889, 81, 1890, 11, 1891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
835,2018,4,RErideD－刻越えのデリダ－,RErideD,Derrida_2060,http://rerided.com/,0,0,http,RErideD － 刻 越え の デリダ －,"[1, 1892, 808, 109, 1893, 11, 1894, 808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
836,2018,4,風が強く吹いている,風が強く吹いている,kazetsuyo_anime,http://kazetsuyo-anime.com/,0,0,http,風 が 強く 吹い て いる,"[1, 1219, 39, 1895, 1896, 235, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
837,2018,4,青春ブタ野郎はバニーガール先輩の夢を見ない,青春ブタ野郎はバニーガール先輩の夢を見ない,aobuta_anime,http://ao-buta.com/,0,0,http,青春 ブタ 野郎 は バニーガール 先輩 の 夢 を 見 ない,"[1, 543, 1897, 1898, 86, 1899, 1900, 11, 1862, 104, 1901, 365, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
838,2018,4,ゾンビランドサガ,ゾンビランドサガ,zombielandsaga,https://zombielandsaga.com/,0,0,https,ゾンビランドサガ,"[1, 1902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
839,2018,4,でびどる！,でびどる,AnimeDevidol,https://devidol.com/,0,0,https,で びどる ！,"[1, 36, 1903, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
840,2018,4,学園BASARA,学園BASARA,gakuen_basara,http://www.tbs.co.jp/anime/gakuen_basara/,1,0,http,学園 BASARA,"[1, 445, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
841,2018,4,BAKUMATSU ～恋愛幕末カレシ外伝～,BAKUMATSU,BAKUMATSU_info,http://www.tbs.co.jp/anime/BAKUMATSU/,1,0,http,BAKUMATSU   ～ 恋愛 幕末 カレシ 外伝 ～,"[1, 1904, 9, 1335, 210, 1436, 1905, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
842,2018,4,逆転裁判～その「真実」、異議あり！～Season2,逆転裁判～その「真実」、異議あり！,anime_gyakuten,http://www.ytv.co.jp/animegyakuten/index.html,0,2,http,逆転 裁判 ～ その 「 真実 」 、 異議 あり ！ ～ Season 2,"[1, 897, 898, 9, 580, 760, 1906, 763, 348, 1907, 1908, 42, 9, 1287, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
843,2018,4,イナズマイレブン オリオンの刻印,イナズマイレブン オリオンの刻印,inazuma_project,http://www.tv-tokyo.co.jp/anime/inazuma2018/,0,6,http,イナズマイレブン   オリオン の 刻印,"[1, 1909, 1910, 11, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
844,2018,4,となりの吸血鬼さん,となりの吸血鬼さん,kyuketsuki_san,http://kyuketsukisan-anime.com/,0,0,http,となり の 吸血鬼 さん,"[1, 1911, 11, 1912, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
845,2018,4,やがて君になる,やがて君になる,yagakimi,http://yagakimi.com/,0,0,http,やがて 君 に なる,"[1, 1913, 259, 325, 782, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
846,2018,4,とある魔術の禁書目録Ⅲ,とある魔術の禁書目録,toaru_project,http://toaru-project.com/index_3/,0,3,http,とある 魔術 の 禁書 目録 Ⅲ,"[1, 1914, 1311, 11, 1915, 1916, 1917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
847,2018,4,火ノ丸相撲,火ノ丸相撲,hinomaru_zumou,https://hinomaru-zumou.com/,0,0,https,火 ノ 丸 相撲,"[1, 1918, 989, 1107, 1919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
848,2018,4,狐狸之声,狐狸之声,kitsune2018,http://kitsune-no-koe.com/,0,0,http,狐狸 之 声,"[1, 1920, 985, 1921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
849,2018,4,グラゼニ！(第2期),グラゼニ,sptv_gurazeni,https://www.bs-sptv.com/gurazeni/,0,2,https,グラゼニ ！( 第 2 期 ),"[1, 1708, 1389, 72, 73, 74, 276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
850,2018,4,うちのメイドがウザすぎる！,うちのメイドがウザすぎる！,uzamaid_a,http://uzamaid.com/,0,0,http,うち の メイド が ウザ すぎる ！,"[1, 1922, 11, 938, 39, 1923, 1924, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
851,2018,4,抱かれたい男1位に脅されています。,抱かれたい男1位に脅されています。,dakaretai_1st,https://dakaretai-1st.com/,1,0,https,抱か れ たい 男 1 位 に 脅さ れ て い ます 。,"[1, 1925, 106, 41, 1926, 1927, 1928, 325, 1929, 106, 235, 818, 352, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
852,2018,4,ジョジョの奇妙な冒険 黄金の風,ジョジョの奇妙な冒険 黄金の風,anime_jojo,http://jojo-animation.com,0,5,http,ジョジョ の 奇妙 な 冒険   黄金 の 風,"[1, 112, 11, 113, 114, 115, 1930, 11, 1219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
853,2018,4,宇宙戦艦ヤマト2202 愛の戦士たち,宇宙戦艦ヤマト2202 愛の戦士たち,new_yamato_2199,http://yamato2202.net/tv/index.html,0,2,http,宇宙 戦艦 ヤマト 2202   愛 の 戦士 たち,"[1, 883, 1772, 1931, 1932, 288, 11, 159, 813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
854,2018,4,寄宿学校のジュリエット,寄宿学校のジュリエット,juliet_anime,http://juliet-anime.com/,0,0,http,寄宿 学校 の ジュリエット,"[1, 1933, 759, 11, 1934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
855,2018,4,色づく世界の明日から,色づく世界の明日から,iroduku_anime,http://iroduku.jp/,0,0,http,色づく 世界 の 明日 から,"[1, 1935, 7, 11, 1936, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
856,2018,4,ラディアン,ラディアン,nep_radiant,http://www.nhk.or.jp/anime/radiant/,0,0,http,ラディアン,"[1, 1937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
857,2018,4,SSSS.GRIDMAN,SSSS.GRIDMAN,SSSS_GRIDMAN,https://gridman.net/,0,0,https,SSSS . GRIDMAN,"[1, 1938, 659, 1939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
858,2018,4,ソードアート・オンライン アリシゼーション,ソードアート・オンライン,sao_anime,https://sao-alicization.net/,0,3,https,ソード アート ・ オンライン   アリシゼーション,"[1, 1719, 1720, 99, 1721, 1940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
